37.27500  0.211742E-02    2.21500       0.640501E-04   0.110007
37.12500  0.212753E-02    2.21616       0.643132E-04   0.110291
36.97500  0.213769E-02    2.21733       0.645777E-04   0.110578
36.82500  0.214791E-02    2.21851       0.648429E-04   0.110868
36.67500  0.215819E-02    2.21968       0.651095E-04   0.111159
36.52500  0.216852E-02    2.22086       0.653770E-04   0.111453
36.37500  0.217891E-02    2.22204       0.656457E-04   0.111749
36.22500  0.218936E-02    2.22323       0.659153E-04   0.112048
36.07500  0.219986E-02    2.22442       0.661867E-04   0.112349
35.92500  0.221043E-02    2.22561       0.664585E-04   0.112652
35.77500  0.222105E-02    2.22682       0.667322E-04   0.112958
35.62500  0.223173E-02    2.22802       0.670071E-04   0.113268
35.47500  0.224248E-02    2.22923       0.672825E-04   0.113578
35.32500  0.225328E-02    2.23044       0.675598E-04   0.113893
35.17500  0.226414E-02    2.23166       0.678382E-04   0.114209
35.02500  0.227507E-02    2.23288       0.681177E-04   0.114528
34.87500  0.228605E-02    2.23410       0.683986E-04   0.114851
34.72500  0.229710E-02    2.23533       0.686805E-04   0.115175
34.57500  0.230821E-02    2.23657       0.689643E-04   0.115503
34.42500  0.231939E-02    2.23781       0.692485E-04   0.115833
34.27500  0.233062E-02    2.23905       0.695342E-04   0.116165
34.12500  0.234192E-02    2.24030       0.698212E-04   0.116501
33.97500  0.235329E-02    2.24155       0.701099E-04   0.116840
33.82500  0.236472E-02    2.24281       0.703991E-04   0.117181
33.67500  0.237621E-02    2.24408       0.706906E-04   0.117526
33.52500  0.238777E-02    2.24535       0.709829E-04   0.117873
33.37500  0.239940E-02    2.24662       0.712769E-04   0.118224
33.22500  0.241109E-02    2.24790       0.715714E-04   0.118577
33.07500  0.242285E-02    2.24919       0.718685E-04   0.118934
32.92500  0.243468E-02    2.25048       0.721665E-04   0.119294
32.77500  0.244657E-02    2.25178       0.724657E-04   0.119657
32.62500  0.245854E-02    2.25308       0.727667E-04   0.120023
32.47500  0.247057E-02    2.25439       0.730684E-04   0.120391
32.32500  0.248267E-02    2.25570       0.733720E-04   0.120764
32.17500  0.249484E-02    2.25702       0.736771E-04   0.121141
32.02500  0.250709E-02    2.25835       0.739835E-04   0.121520
31.87500  0.251940E-02    2.25968       0.742915E-04   0.121903
31.72500  0.253179E-02    2.26102       0.746013E-04   0.122289
31.57500  0.254424E-02    2.26236       0.749115E-04   0.122678       
31.42500  0.255678E-02    2.26371       0.752242E-04   0.123072
31.27500  0.256938E-02    2.26507       0.755383E-04   0.123469
31.12500  0.258206E-02    2.26643       0.758537E-04   0.123869
30.97500  0.259481E-02    2.26781       0.761712E-04   0.124274
30.82500  0.260764E-02    2.26918       0.764896E-04   0.124682
30.67500  0.262054E-02    2.27056       0.768104E-04   0.125094
30.52500  0.263352E-02    2.27195       0.771326E-04   0.125510
30.37500  0.264658E-02    2.27336       0.774574E-04   0.125931
30.22500  0.265972E-02    2.27477       0.777827E-04   0.126355
30.07500  0.267293E-02    2.27620       0.781093E-04   0.126782
29.92500  0.268623E-02    2.27763       0.784358E-04   0.127210
29.77500  0.269961E-02    2.27907       0.787631E-04   0.127643
29.62500  0.271308E-02    2.28052       0.790899E-04   0.128077
29.47500  0.272662E-02    2.28196       0.794173E-04   0.128514
29.32500  0.274024E-02    2.28341       0.797429E-04   0.128952
29.17500  0.275394E-02    2.28485       0.800693E-04   0.129394
29.02500  0.276772E-02    2.28630       0.803951E-04   0.129838
28.87500  0.278157E-02    2.28774       0.807225E-04   0.130288
28.72500  0.279551E-02    2.28919       0.810512E-04   0.130743
28.57500  0.280952E-02    2.29064       0.813805E-04   0.131202
28.42500  0.282362E-02    2.29210       0.817127E-04   0.131668
28.27500  0.283781E-02    2.29357       0.820460E-04   0.132138
28.12500  0.285208E-02    2.29505       0.823824E-04   0.132615
27.97500  0.286644E-02    2.29653       0.827189E-04   0.133096
27.82500  0.288088E-02    2.29803       0.830579E-04   0.133582
27.67500  0.289542E-02    2.29953       0.833992E-04   0.134075
27.52500  0.291004E-02    2.30104       0.837411E-04   0.134572
27.37500  0.292476E-02    2.30257       0.840873E-04   0.135077
27.22500  0.293956E-02    2.30410       0.844333E-04   0.135586
27.07500  0.295446E-02    2.30565       0.847819E-04   0.136101
26.92500  0.296945E-02    2.30720       0.851326E-04   0.136623       
26.77500  0.298453E-02    2.30877       0.854855E-04   0.137150
26.62500  0.299970E-02    2.31034       0.858397E-04   0.137682
26.47500  0.301497E-02    2.31193       0.861965E-04   0.138222
26.32500  0.303034E-02    2.31352       0.865545E-04   0.138767
26.17500  0.304580E-02    2.31513       0.869146E-04   0.139318
26.02500  0.306136E-02    2.31674       0.872772E-04   0.139876
25.87500  0.307701E-02    2.31837       0.876424E-04   0.140441
25.72500  0.309276E-02    2.32001       0.880097E-04   0.141013
25.57500  0.310862E-02    2.32167       0.883788E-04   0.141592
25.42500  0.312457E-02    2.32333       0.887508E-04   0.142177
25.27500  0.314063E-02    2.32501       0.891249E-04   0.142771
25.12500  0.315679E-02    2.32670       0.895016E-04   0.143371
24.97500  0.317305E-02    2.32841       0.898811E-04   0.143980
24.82500  0.318941E-02    2.33012       0.902625E-04   0.144595
24.67500  0.320588E-02    2.33185       0.906459E-04   0.145217
24.52500  0.322246E-02    2.33360       0.910335E-04   0.145850
24.37500  0.323914E-02    2.33536       0.914228E-04   0.146489
24.22500  0.325593E-02    2.33713       0.918154E-04   0.147137
24.07500  0.327283E-02    2.33891       0.922095E-04   0.147792
23.92500  0.328984E-02    2.34072       0.926074E-04   0.148457
23.77500  0.330696E-02    2.34253       0.930081E-04   0.149130
23.62500  0.332420E-02    2.34437       0.934122E-04   0.149814
23.47500  0.334154E-02    2.34622       0.938184E-04   0.150505
23.32500  0.335900E-02    2.34808       0.942286E-04   0.151206
23.17500  0.337658E-02    2.34997       0.946423E-04   0.151918
23.02500  0.339428E-02    2.35188       0.950595E-04   0.152639
22.87500  0.341209E-02    2.35379       0.954790E-04   0.153370
22.72500  0.343002E-02    2.35573       0.959030E-04   0.154112
22.57500  0.344807E-02    2.35769       0.963305E-04   0.154864
22.42500  0.346625E-02    2.35967       0.967615E-04   0.155626
22.27500  0.348454E-02    2.36166       0.971967E-04   0.156401        
22.12500  0.350296E-02    2.36368       0.976357E-04   0.157187
21.97500  0.352151E-02    2.36571       0.980789E-04   0.157985
21.82500  0.354018E-02    2.36777       0.985265E-04   0.158795
21.67500  0.355898E-02    2.36985       0.989785E-04   0.159617
21.52500  0.357791E-02    2.37195       0.994346E-04   0.160452
21.37500  0.359697E-02    2.37409       0.998958E-04   0.161299
21.22500  0.361616E-02    2.37624       0.100362E-03   0.162161
21.07500  0.363549E-02    2.37841       0.100832E-03   0.163034
20.92500  0.365495E-02    2.38060       0.101308E-03   0.163924
20.77500  0.367454E-02    2.38283       0.101790E-03   0.164828
20.62500  0.369428E-02    2.38508       0.102278E-03   0.165749
20.47500  0.371416E-02    2.38736       0.102772E-03   0.166684
20.32500  0.373418E-02    2.38968       0.103273E-03   0.167636
20.17500  0.375435E-02    2.39203       0.103778E-03   0.168603
20.02500  0.377467E-02    2.39441       0.104289E-03   0.169585
19.87500  0.379514E-02    2.39682       0.104804E-03   0.170581
19.72500  0.381576E-02    2.39926       0.105323E-03   0.171592
19.57500  0.383653E-02    2.40173       0.105844E-03   0.172616
19.42500  0.385745E-02    2.40422       0.106371E-03   0.173657
19.27500  0.387853E-02    2.40674       0.106900E-03   0.174713
19.12500  0.389975E-02    2.40929       0.107435E-03   0.175786
18.97500  0.392112E-02    2.41185       0.107972E-03   0.176874
18.82500  0.394265E-02    2.41445       0.108519E-03   0.177988
18.67500  0.396433E-02    2.41707       0.109071E-03   0.179120
18.52500  0.398618E-02    2.41974       0.109634E-03   0.180280
18.37500  0.400818E-02    2.42243       0.110206E-03   0.181465
